nr_convenio;id_proposta
792145;737199
725154;174982
841057;1131631
940019;1827429
728328;68492
821192;996024
804929;847882
940531;1856563
767839;534524
760397;498918
833143;1083342
950459;1901866
917149;1662821
899041;1534485
839851;1121322
797955;685336
752906;308957
926343;1753506
916543;1667588
927464;1756742
743635;301201
960390;1985396
833410;1056614
840083;1102107
991860;2165611
753654;370954
825435;1030716
758010;462953
751765;212643
966611;2004911
743341;193110
930233;1749455
936564;1811865
706686;60334
905141;1598122
850200;1244044
967134;2008351
754411;371306
865222;1344032
899079;1533304
803530;861403
814346;924270
961386;1983857
938348;1826144
932457;1748861
877982;1371784
852227;1240428
938205;1824622
719634;122258
895229;1492927
857568;1274625
826818;1070171
937708;1818021
992616;2123858
899443;1532184
952732;1935463
754320;301488
784190;723593
771490;596798
851926;1251013
928389;1749126
932782;1791528
771202;492361
878944;1370277
893914;1425141
850260;1244231
803328;857026
940634;1856082
710118;111282
921751;1672258
838026;1118386
770857;554966
984386;2121396
742008;287472
730049;111001
812519;905186
948515;1933914
735196;217870
769838;580497
943423;1901475
792934;749000
868268;1348398
949616;1930791
939535;1796900
754563;357393
741374;301270
732393;209631
995537;2128185
942461;1856981
925386;1730895
874630;1338004
704329;86010
832535;1070269
913507;1667234
823985;1008426
735263;210876
956898;1974767
828478;1056053
917647;1671731
869175;1325904
792235;756273
910541;1667470
786264;750435
899099;1536645
716512;126191
739265;287944
925999;1749919
875053;1333860
759571;335941
760005;468223
883121;1423971
711529;103365
707038;72518
815387;855878
929025;1764104
935432;1802042
849479;1233641
994555;2185396
988013;2121977
795706;752470
900912;1531753
901375;1535897
801189;863919
700696;2867
739449;315435
808196;888228
738586;308659
980085;2125330
920205;1708838
802817;857650
906463;1573286
718736;139303
910253;1655464
805746;859249
994584;2185526
986051;2147171
761562;446775
769381;583429
843579;1167040
867682;1326185
700219;3446
716865;110025
725663;147618
818032;1011082
708375;84745
870665;1327527
958004;1977412
926727;1750174
744319;324571
915642;1690231
863960;1286653
947025;1924526
846663;1192107
827453;1077137
925076;1683714
898331;1538700
832544;1059771
915194;1672740
903034;1562062
900378;1534341
827417;1065986
746722;318442
832191;1063734
788987;723015
840803;1129572
813715;920667
786932;708860
783855;734896
981788;2137841
954088;1951474
955156;1952419
863499;1269175
854772;1272379
738452;199290
711136;95405
898032;1533899
892527;1469154
736120;252289
755421;430844
740517;288949
950550;1865507
770701;591442
796718;810080
751271;343103
813480;901105
975964;2092877
763660;468910
757557;461359
777470;591888
892291;1517969
806661;832862
973314;1995348
871004;1337470
979892;2086832
854077;1184588
798743;822887
908420;1615894
812681;915743
755751;429463
897608;1540273
751378;342599
792166;763986
916819;1674146
980364;2121533
721676;154092
890136;1434671
927159;1755673
882477;1407370
788556;709921
700148;3129
949979;1856620
951808;1945533
886728;1425014
958306;1970156
800669;817903
953790;1943391
704237;75605
775641;595688
951125;1938525
808999;855605
736894;209078
753508;340024
933429;1792493
752311;351504
814388;923984
800679;817138
738322;288561
858229;1276509
882342;1399503
904570;1579662
983961;2124680
774607;621345
941873;1884774
848185;1171715
965019;1984022
837921;1065355
773192;614135
957650;1976267
780097;593968
968373;2014922
750218;283545
837659;1105118
959126;1974067
944076;1875463
902030;1538679
867108;1333087
858110;1275113
904892;1593465
922768;1721308
767304;528515
748947;295137
836728;1108142
976629;2099737
965609;1998618
783107;637134
826740;1056859
870349;1352932
966399;2003362
918614;1675456
988299;2142696
971967;1986651
797461;812940
833175;1084205
987585;2114206
958932;1974385
965326;1965848
888113;1505155
739403;315430
965399;1965810
760531;515534
968158;1975899
780900;646256
834726;1083028
804707;856269
887503;1430499
730699;166521
724188;97674
790088;718238
737203;290034
846711;1165477
863239;1285805
954087;1951473
782667;713236
968018;2015969
901904;1536327
791174;760842
822094;1014967
788523;693090
812190;907687
904220;1589156
862544;1176978
915050;1684952
991533;2163685
909559;1605992
925181;1730233
828043;1062521
853266;1167657
792288;770391
906746;1609062
714233;59826
815188;925854
708061;88176
990183;2158397
922435;1730229
741110;313906
704197;58886
738056;210179
909419;1616334
980416;2134217
735420;203400
806245;862743
804507;820791
930885;1775802
992656;2175387
895123;1515751
924457;1729496
816775;944419
906706;1611223
872999;1337331
826590;1040357
707321;110504
951667;1938131
859417;1284238
975753;2086882
930621;1773764
915868;1668712
743134;316589
744408;313634
986136;2093682
899898;1531648
926716;1754672
959896;1971693
877819;1335186
723876;40759
814623;849847
934198;1776723
736788;290649
940783;1856422
737516;110305
977645;2088254
763397;526707
773844;606790
856422;1262042
916956;1673382
792710;735624
871210;1336245
869131;1350211
886012;1423534
844721;1174595
807211;875049
829222;1055905
916530;1684854
759392;481418
816100;932973
875467;1351111
746858;304302
731864;81070
831468;1053988
858169;1259481
955601;1913629
904291;1583017
898064;1543809
799334;815362
863535;1283724
829639;1064262
911237;1658213
705834;45966
733997;254727
792968;773031
766246;510966
771969;596115
765221;521367
747797;305015
890407;1500855
920464;1669112
733178;291610
836862;1108447
975081;2057383
936355;1749369
905348;1596178
942171;1891713
846812;1172782
789605;740267
906435;1608150
850189;1243271
892075;1517562
985869;2141829
776775;640819
863015;1277003
916983;1667567
823129;1005049
917009;1681491
833875;1058780
869976;1355348
874769;1348414
804733;857962
943841;1899377
906143;1600896
769511;568092
976615;2102845
839445;1114836
990387;2162591
837972;1068993
722166;106510
954774;1952458
885340;1420543
928875;1763770
861842;1288407
719174;36416
774244;634100
979832;2125059
749435;311353
906189;1599745
963761;1970825
724164;99816
739090;253636
907349;1606049
977255;2091505
911466;1667775
868363;1348300
711223;79810
781878;655612
937278;1743342
753465;311463
879247;1390322
731809;180664
786218;741232
712363;145155
842225;1101985
769158;528752
812955;858266
767457;462640
738803;286617
741528;303615
753211;362373
716096;78035
751837;344198
872347;1337518
991708;2165099
788837;755734
734632;284033
991003;2160195
740398;246427
792467;789373
844913;1160959
746135;312988
801519;852394
791210;785547
787373;766961
886342;1498446
907600;1609452
952439;1859273
817159;981884
964916;1998767
790877;720722
772447;602142
773978;583106
800200;772675
787766;682819
961773;1982791
801752;863872
941512;1864951
980054;2120553
857043;1170610
913981;1668922
864662;1299190
855355;1270987
876855;1379038
756171;456690
824384;1028411
737051;213038
700578;6477
740460;209050
804118;849230
780475;592639
724970;137685
909389;1598695
879936;1328263
868857;1333485
983647;2128469
846135;1163973
795255;809955
746289;323198
848470;1216847
808012;887722
809761;858883
981279;2120143
966756;2001946
724022;64234
800019;732811
872431;1338047
896717;1520974
775422;604209
883930;1428347
878094;1370166
820142;984445
978056;2107639
855413;1273998
952766;1939732
905550;1527067
850284;1204575
853112;1152821
957010;1974884
845848;1156409
963958;1996682
714196;113097
992761;2162464
876556;1361327
709582;50596
832329;1083090
922089;1663470
713230;90300
874266;1338320
741414;209211
772751;563490
781197;653598
895527;1488454
715672;132355
948832;1930324
918402;1710807
766432;527668
908307;1612154
776316;622231
940797;1854753
972552;2018883
778227;644702
896045;1514426
882727;1418831
893772;1434284
817796;999789
848651;1201195
931572;1773772
980673;2124971
864325;1324736
833302;1055318
767842;498959
910055;1662755
944324;1900877
759383;461488
897712;1538116
958137;1977723
957457;1975994
936095;1765808
788697;709611
892241;1422223
752688;368211
973067;2034933
883621;1458690
762148;493590
925464;1625275
706517;114529
712739;79963
879533;1391682
838061;1120106
917739;1704376
766817;441453
855770;1167836
944159;1887437
730159;144765
847638;1159071
935791;1803926
863739;1288046
892911;1424206
863044;1184656
729654;101317
725620;138272
910224;1668527
802104;838328
805482;858245
720551;88568
916809;1669623
842846;1157682
919881;1686667
831554;1065157
772614;585113
722449;144940
944575;1886644
949220;1927528
938816;1826193
817852;1001586
978482;2120353
944409;1903059
755406;416104
868130;1344552
860488;1280159
789396;769367
891956;1462509
990996;2158098
916731;1690419
972767;2040275
940268;1828755
735067;210489
875614;1362992
774533;557226
839038;1123499
773306;606274
701724;30378
973877;2044712
991399;2164364
990620;2160983
726168;94213
939963;1828217
972236;2039120
857543;1271172
822815;1017626
922758;1720729
874136;1341071
931309;1776855
721706;74483
892639;1425582
829363;1062625
932935;1791783
758720;444849
970414;2005501
984817;2141915
733449;214835
923484;1711112
800389;755414
959757;1963918
826596;1045156
959278;1970166
873007;1328169
777208;635589
810152;895381
875619;1336071
824165;1032501
817974;999256
740426;292786
938640;1827680
826179;1038772
862598;1154245
980845;2129351
927367;1749584
839156;1119757
958220;1976449
740118;305706
800241;819629
749086;289264
861729;1219518
771677;607092
769550;570446
715223;108257
898318;1546728
872647;1338387
796077;746101
745964;309551
745501;251435
966370;1966973
948716;1908277
722116;79237
769741;584250
958391;1977164
933590;1792661
749103;321415
964557;1968103
789447;776400
827041;1068330
772944;598665
871738;1361446
911244;1661633
865247;1324126
787703;720417
763891;461712
816151;943859
705379;66322
938428;1825351
920683;1710872
739197;208859
893650;1474142
736007;209157
935125;1783650
868900;1347795
893759;1512934
915084;1661483
925235;1730701
764347;469435
766798;467718
801266;787412
885589;1421700
724589;41745
820644;1002596
972666;2038523
933619;1792693
913886;1682096
876977;1378417
850231;1249580
969703;2008509
906885;1604864
922427;1684078
933126;1792062
875684;1339647
753533;366901
911680;1662605
966670;2005201
933825;1793031
869765;1334380
816852;940382
774730;617837
903478;1555252
893693;1473784
845339;1167265
833017;1084202
856702;1261955
762552;448030
906937;1535234
914253;1685371
870730;1336882
972560;2036175
761161;507986
738624;293123
960509;1971686
741900;253640
774924;629727
993210;2180405
849940;1219009
943043;1900566
976951;2092476
930489;1777768
824674;1033264
986099;2152551
919594;1688340
816402;947402
984646;2122004
869026;1350841
800381;803882
866703;1333274
951326;1944682
894940;1512064
843659;1173984
934329;1789278
762522;506201
976296;2091598
972434;1972654
756853;483401
943079;1900628
983951;2143688
733326;256425
844589;1172216
891258;1468076
734711;207541
826581;1045972
848007;1204907
749536;323142
737650;296688
986810;2121328
717513;129077
960141;1982221
795369;730364
858152;1259227
701935;19018
807365;884218
819308;980506
859874;1284185
941501;1855420
935124;1785576
901077;1537768
929985;1749762
887599;1425994
959104;1969463
960530;1964797
822717;971678
861737;1280919
804098;860146
893613;1519363
700177;7065
726119;129520
767060;464624
810668;895342
709971;68663
702297;31124
842001;1127565
777483;652327
924742;1732001
790266;725674
702243;25585
834924;1083711
739002;292977
823712;1016513
768878;536905
988249;2153895
888261;1482796
927771;1748348
739617;210868
964515;1991475
796300;782092
870131;1332705
903717;1584896
812094;907614
763223;518761
749955;314922
735929;211020
864835;1340794
971882;2006362
973769;2041524
944007;1887724
780724;608078
781248;606603
778101;595919
981694;2137006
755350;390928
825298;1033077
930277;1770475
909276;1611038
805807;851908
809174;856014
722245;99403
984934;2145876
960085;1982552
780879;596339
925994;1746261
844526;1159586
929688;1765021
940038;1828193
874543;1353893
962336;1985500
809514;849209
728845;79026
805471;856219
951716;1936698
860641;1258451
980173;2131573
959261;1974606
992583;2124613
983921;2117191
879657;1395417
818266;781832
948733;1870820
726156;113699
933311;1792307
819132;996623
926414;1753732
909772;1656146
747743;329780
786118;726503
813757;919771
841886;1131235
897499;1535663
838020;1118440
789076;732828
899462;1537343
852110;1264084
840727;1126735
874706;1336670
954752;1952435
709166;94315
737842;150904
887133;1423451
742153;246259
984026;2125007
956102;1966371
817275;970810
768335;427227
781966;660568
810318;895523
846700;1169932
902505;1538571
818094;988194
927278;1753636
949079;1877276
913758;1679540
893394;1466301
856904;1245209
867172;1334103
754440;358305
777964;635385
915771;1668432
750796;337623
921208;1686807
709256;97229
830656;1070682
810648;895573
949367;1931626
951436;1929472
865567;1324722
711326;89796
977722;2093955
798934;817589
723543;123483
947274;1921924
938003;1819617
711062;103820
974930;2063968
771135;607906
723405;108144
907443;1613469
757377;426665
918898;1686486
809967;854940
763261;435326
988281;2093201
888049;1481474
871229;1358386
842530;1130746
768350;484132
732581;207175
900846;1529069
795232;789071
794435;770126
758565;466949
860446;1258004
705822;107828
994713;2185139
861126;1259548
750247;321469
701293;19541
946249;1916303
866773;1339829
824814;1017261
814792;925962
902948;1573588
729856;42914
941241;1854418
786318;741878
928250;1748595
743131;325688
751281;90940
734565;249994
726458;69842
858574;1281233
973465;2041156
796379;685418
780503;644984
887393;1425796
870628;1356090
754042;256277
861047;1259406
886953;1420659
841035;1057609
792428;774775
756379;479253
706799;92178
762375;447969
876610;1342590
763118;443541
928912;1763844
941363;1874479
976455;2091652
865982;1331725
976095;2075488
728601;175974
834230;1084485
759754;416242
814021;885205
983629;2127719
897216;1521241
828709;1058675
800434;811903
713252;127153
706839;77240
702722;16806
806872;856924
993330;2117903
724824;153986
741433;247046
835012;1083693
721523;70302
809228;872241
837036;1111283
963324;1964918
734227;293074
897314;1518634
918473;1663313
809235;857363
863597;1282760
928227;1748891
962468;1986365
817160;981054
818403;988669
898164;1542471
980315;2121183
800097;778830
982834;2094034
990708;2160747
960497;1962858
882730;1424775
750431;285181
731915;100199
775518;467989
952360;1944140
917997;1662483
839137;1121185
706589;83001
770452;578675
930129;1773183
707256;65870
755567;427826
989557;2146360
810650;895332
962351;1987732
991200;2161431
763091;464980
729989;106728
791627;734796
803838;855369
713831;109077
729356;90995
903505;1532306
901467;1537000
946334;1907204
753448;375535
928004;1752560
807930;887959
746132;316412
788269;771509
832295;1064352
705315;72247
871989;1336285
719728;131745
834164;1058942
775024;621635
983226;2093823
713717;51430
723826;124945
738187;246962
774574;611226
752477;323926
947821;1928108
797463;812769
793660;785659
773637;603894
984672;2121538
952314;1856647
941739;1867802
782994;705828
782403;675496
902570;1576654
891688;1513971
724969;130045
848119;1201465
984728;2126143
916690;1690468
770534;581282
954816;1952497
873239;1341282
856247;1271523
995729;2118885
749521;311454
901948;1537686
766569;482844
840369;1128570
768756;482218
796452;793300
702915;34738
953274;1945448
970477;1971392
995372;2198474
885727;1423180
968108;1971112
795293;764590
787997;736699
842618;1133247
753460;307906
847377;1162783
740902;284631
733581;199895
803141;856106
706834;63446
724693;123319
836339;1106771
768947;447840
882645;1423616
769597;560669
765842;528088
878947;1350567
860824;1258877
921524;1721833
799294;687545
758978;478069
752620;356919
755256;361055
762974;519401
723936;106682
726462;78618
910709;1656625
938278;1826419
849442;1165463
910110;1671112
993108;2179112
766099;529068
995778;2197804
700253;6709
858867;1261630
888906;1499376
974214;2031933
794680;808708
903435;1579395
954946;1951531
779792;553974
863324;1286697
974853;2035315
854255;1266670
706445;54533
779994;611779
733355;215168
789146;755172
805886;860430
761227;443957
969401;2007035
886731;1419850
926829;1755067
718879;83396
830944;1055680
765390;459629
764270;441003
811204;891312
715500;121879
754403;371567
710742;100825
986378;2092906
906688;1538998
904183;1589555
759430;490997
822032;1005822
867783;1327719
700013;1935
782318;663506
930646;1773715
909746;1657269
973708;2020019
795488;789003
877205;1353691
762240;508935
952720;1941077
824590;1033010
721929;55325
908901;1609510
704082;76610
805324;858436
822711;1041391
837211;1114879
846187;1170505
937916;1803145
847531;1174639
896759;1476404
754830;245742
774890;521223
943311;1888957
837912;1064034
888734;1420318
877686;1333539
725322;155128
948512;1856009
950306;1925441
910778;1671572
953750;1945613
922127;1712613
870839;1348053
956425;1970944
961655;1987174
901775;1538633
939480;1808716
977425;2093863
811708;860473
904671;1593394
866700;1333268
725776;170515
910316;1665061
891996;1515974
708376;69088
787790;728783
789931;772348
949511;1909917
985051;2148873
713432;55724
934125;1750516
949962;1938330
896875;1512249
908244;1613205
843483;1171130
924189;1731467
981082;2119755
721966;100293
887349;1422653
850700;1252850
735672;290589
927699;1757128
820801;982316
961331;1966407
811814;911067
872616;1332510
853986;1160892
797222;677730
872577;1333370
899097;1538154
992196;2168264
995206;2141154
808827;848971
803014;851858
967530;2012829
812092;856828
961853;1975092
884610;1425763
733567;211458
838119;1054031
971109;2036372
839577;1123288
896184;1519652
711017;118378
983675;2116330
909418;1573873
753578;379333
911406;1676324
918918;1715363
987316;2115691
832502;1060848
856589;1275932
925597;1736088
896470;1511390
981193;2115802
749844;333405
832758;1052458
932204;1789057
992472;2114094
835451;1063642
744243;217418
739239;199790
848063;1208362
752965;371652
992161;2167893
858876;1146518
763932;526464
970328;2030499
908554;1615976
836104;1094448
762469;519333
905073;1534399
885723;1421534
799447;818442
745060;314279
811419;898739
805412;853409
931109;1773774
966914;2006070
811445;906601
774752;571716
951681;1918372
888629;1421751
916815;1676323
867595;1334627
748799;332997
874949;1349657
978803;2119361
905699;1596994
737320;196022
797310;680004
864369;1330936
932901;1791747
830619;1070117
953232;1947627
844653;1157331
848601;1216727
782386;698713
919145;1657476
747119;313541
787830;757390
778214;654154
915102;1674584
735288;251012
787415;783234
933737;1791954
937564;1817994
795536;805460
850054;1173789
843023;1166252
969205;2019884
970137;2031154
951152;1940572
883412;1459012
777183;619690
756078;434248
813597;904264
924014;1681546
915937;1690323
839700;1111051
934247;1750386
760371;497800
836835;1109406
932042;1777384
960226;1963340
752831;364338
877074;1378914
711048;138582
967941;1972283
822078;1016064
934545;1798342
877935;1328885
849904;1214144
932396;1785594
929331;1769024
724221;132074
819398;985623
737564;200098
936107;1806339
747244;320849
881352;1403797
900408;1539048
873165;1329154
959549;1974155
899225;1535086
761770;469470
988137;2154534
808047;888133
968755;2015712
801794;813013
991791;2162501
931742;1775949
980475;2127200
852219;1158762
766906;457146
898383;1532031
949481;1927069
732841;283928
873807;1326777
874261;1338286
871270;1333585
752937;285241
856029;1276431
724767;124963
786812;689863
746895;315850
853708;1244220
816889;942676
838318;1119325
859207;1279374
966992;1991107
791066;794868
854457;1273453
866946;1337748
725614;106038
709935;92764
973482;2039877
958682;1963332
744785;256780
880905;1328683
886208;1425413
913649;1658423
767915;502494
957633;1976248
892417;1491826
727148;135304
859198;1279112
937379;1785745
963848;1989299
895212;1423812
741494;214562
927936;1747614
896944;1523207
715083;67226
912426;1657511
996227;2119432
799869;812287
833165;1084124
803426;858009
937526;1822476
850519;1152522
884933;1423621
706629;48526
959407;1978898
936582;1787115
776454;645056
995121;2188463
806173;860647
862487;1168171
953765;1945922
744672;316344
795049;802753
785869;747672
964203;1977966
957154;1974250
716114;92912
975683;2093957
776346;580420
710931;73957
852608;1172389
943798;1902190
719582;125712
720073;66354
867548;1329207
757939;494616
754494;323379
817375;987350
951599;1931982
704953;60183
703196;47131
883489;1458847
764849;457848
937034;1791548
701925;33688
981952;2127980
898591;1551118
850911;1250827
948036;1915164
831831;1066827
752097;308889
707618;70612
977723;2110869
796690;758620
914728;1674016
804498;866569
701587;26964
914704;1666319
716329;40273
926998;1746100
803244;857577
730227;98609
950895;1923428
878553;1378616
752309;361119
809695;851279
704803;93355
871373;1333221
936353;1747844
942118;1891525
814715;925250
757854;465212
905810;1600007
848137;1173022
769806;598688
875713;1333186
877922;1379292
963040;1983354
720034;79900
931846;1786471
970362;2028467
755129;340485
873643;1339907
777932;631536
950035;1931676
872174;1331826
991652;2148990
797517;774682
896567;1499619
947731;1872793
824598;1005459
847247;1164236
866782;1339831
963347;1995206
723210;158743
805420;861148
808175;888090
851398;1251628
837974;1069228
912873;1665998
866608;1332549
805923;855705
939119;1822832
866429;1333892
887049;1428976
832446;1057868
780253;578167
857164;1175415
964297;1972914
813086;880866
889069;1491430
853387;1239067
739867;250741
770767;586014
776727;584566
942652;1887253
857858;1279950
789299;765789
731903;183535
894776;1510482
946897;1927891
949009;1868210
996168;2123502
860009;1253025
814418;897454
933714;1792788
818931;1003319
849990;1166319
727928;137423
955794;1962175
731104;158389
759611;505025
720118;118783
821782;988683
879117;1341432
834153;1083940
988432;2151415
834263;1063834
798323;724875
834106;1084061
772791;579212
883887;1421727
736559;309071
948843;1911455
903059;1577386
778108;623805
754387;209617
921409;1718763
766667;494306
733790;207661
932140;1777253
886082;1422393
709569;90638
837309;1104627
810660;895629
780706;649382
979622;2119728
988205;2090444
834255;1070562
908190;1596671
884884;1420852
866727;1333601
847214;1168897
794167;787379
898352;1534053
946533;1918754
753852;294674
700933;22349
926840;1755079
984054;2128972
770200;591607
715044;45880
826148;1039757
846207;1171808
720280;144990
876559;1367632
956573;1973852
882113;1371627
891811;1471971
977061;2093747
946259;1889752
942384;1867436
958110;1977689
923260;1716907
987709;2152378
777012;650883
942199;1857899
978142;2107721
960951;1974676
868194;1348223
829261;1055950
855832;1165936
957106;1974980
754854;283826
739048;304261
982710;2139089
945538;1901183
977503;2102280
703651;54300
984417;2145855
802867;854252
701471;13172
812723;860714
935109;1801018
786656;764476
841360;1103761
707585;73865
920148;1695084
906707;1610031
820040;996293
758182;476360
759975;456569
765314;527863
962740;1963688
967788;1978034
802191;852306
825998;1040785
918026;1704687
766164;527503
710919;126701
900607;1552844
888065;1478783
772949;610069
929653;1764882
909512;1610532
904902;1535697
867133;1325789
716217;107683
945406;1910495
714569;110007
808605;862005
921020;1668390
804306;860910
846386;1157815
751637;322263
765577;478821
754711;249690
712881;74114
926001;1751565
782896;696661
732405;211860
843180;1159449
835173;1084092
777011;638878
989298;2134419
878494;1382892
858647;1282452
885243;1425330
742482;249390
844461;1173520
912205;1667767
884158;1418888
802976;856834
929329;1769017
783552;728139
881348;1403787
980058;2119210
933373;1792438
718739;41973
895614;1522128
888642;1421959
738304;290211
864491;1324531
725539;124954
945269;1907660
810328;871481
713735;80911
784306;727028
812915;918206
861754;1286116
967962;2016035
904773;1545657
770633;585495
701748;31755
716777;112523
729396;154462
886350;1498436
903978;1566694
785914;751530
790014;726749
759970;466249
956287;1972609
814050;897321
742735;309840
924593;1727389
883552;1458008
820452;984205
724041;171061
885856;1421219
713723;76501
782123;659394
927304;1756132
732638;212545
743671;298001
829085;1065325
764297;490056
815735;907720
800529;751290
917061;1670094
982738;2089463
927744;1745627
975147;2067627
797236;679263
968875;2026107
964690;1983000
918922;1715397
954441;1868846
769428;563111
768374;494951
783967;739676
863364;1278890
779198;644253
917068;1673693
834581;1086029
989446;2147983
909511;1609536
920096;1679302
816886;941924
812607;866877
736756;215388
907805;1593600
859078;1285719
727150;151343
917676;1701479
808707;864077
903646;1535381
730519;156125
960219;1971423
983269;2141271
720395;86496
736871;206892
712515;40909
734257;284405
913755;1665681
983807;2143674
842319;1135081
782191;597137
776120;640594
902284;1534502
978387;2097835
993557;2190858
987217;2115458
988470;2157050
967758;2009279
760480;451380
943984;1889092
721315;110844
857317;1280983
723355;90869
959981;1970526
920415;1723898
961117;1976632
784517;740251
711662;93871
758437;434427
850269;1244015
843176;1161776
788916;718283
935804;1803950
716266;109032
914425;1657555
822698;1005990
990885;2163489
951661;1937407
849877;1231697
775149;587633
980624;2125495
971060;2036105
886062;1422514
705786;99678
930595;1779906
868771;1330689
839539;1115754
812247;905957
758780;479357
979764;2120489
894927;1512040
899249;1538103
753611;184360
800071;817786
754315;343349
842959;1164922
969455;2029857
816218;940732
783872;726518
819432;990430
887156;1497254
966593;1984690
758290;461411
715363;125688
987072;2132662
741899;284168
763593;466725
861722;1288051
975708;2072395
942917;1867244
857794;1225721
761389;508306
880114;1327202
731511;104058
767131;528129
761736;444173
969843;2030608
713510;112562
828592;1057555
867844;1337092
800786;820731
782736;718979
939071;1823682
745121;319625
781371;648094
884708;1419652
839338;1124244
856426;1278816
829140;1059979
730032;104291
804079;856054
808526;861604
729636;126699
918273;1689236
896812;1500956
935618;1802307
992646;2112610
873965;1336744
911039;1662041
888710;1425922
751533;345456
791633;757515
964366;1995279
992405;2168821
902340;1567026
801465;859302
928016;1748808
750812;340993
959951;1975843
757631;499263
868447;1348335
778718;648262
861746;1284877
748203;324247
923303;1669432
702043;12052
906887;1605554
829434;1064041
741313;253617
938749;1824802
927833;1757780
883460;1458971
814406;916700
971057;2036093
913029;1679167
722230;125376
707053;61819
792407;724559
951469;1939682
944997;1904056
924441;1728675
926670;1754546
929760;1747651
828115;1070336
962808;1988164
838459;1086009
801315;831724
852098;1264037
923206;1728040
877410;1375528
753407;373754
813259;920734
817841;999156
816071;931318
889996;1465921
990392;2162364
747425;327749
820928;1020456
896086;1513622
953880;1948474
889029;1478456
787084;735964
830917;1068317
835999;1087069
789018;806498
890608;1498349
712417;135362
833294;1058729
969531;1913167
718556;56694
755331;311473
777288;651171
907242;1599993
902413;1562296
933128;1792082
845317;1176808
964555;1982247
900045;97327
746588;326381
812595;909396
804930;847954
928623;1744746
861957;1289249
837883;1107939
956970;1972370
814414;854330
797691;792494
762420;479962
890637;1474545
863292;1286393
894099;1508634
856310;1278501
957389;1975916
812054;853974
820197;989073
777000;629581
728430;140777
776889;576470
847859;1166675
821291;983315
866756;1337580
905608;1601252
893974;1465874
826737;1044491
876728;1379456
975141;2067236
709945;66255
748437;311608
842912;1170982
854721;1270422
927524;1756925
992708;2178891
856005;1243483
862425;1159962
819949;995982
826157;1036303
924188;1729885
769432;575854
721129;173094
935893;1749688
879716;1331197
841850;1133775
874263;1336007
719887;59597
861574;1166524
818303;989007
730201;180405
915051;1665034
719201;139486
778839;591222
929961;1770667
849130;1224918
740039;303535
988664;2153845
944919;1911716
791160;783143
824684;1034146
760109;445831
789965;722870
955633;1960306
833850;1084219
961576;1977818
988516;2157129
834912;1086687
894662;1419495
925053;1729783
816901;950360
919719;1663515
865835;1336669
866635;1333169
927195;1754212
870793;1341325
858929;1233778
849200;1221687
764502;454404
890526;1471613
925654;1624553
979675;2127305
913592;1667834
919153;1663424
811662;903584
840735;1126744
842007;1134182
847850;1163805
804725;857321
763737;490342
769633;568137
801728;852570
909844;1662900
758747;462753
761907;495607
751751;294372
825570;987893
974611;2031251
715207;67759
913014;1679780
829852;1060663
898966;1539145
825211;1005712
852201;1159861
772831;584934
941293;1866565
955513;1953026
893920;1422237
765067;528109
737328;209567
754542;330019
973626;2032507
891063;1506618
900930;1532957
898645;1533108
757358;434820
838725;1121050
979168;2108558
915525;1667466
937591;1823495
859815;1258333
947474;1910515
937586;1821702
895196;1487887
790353;718284
916852;1661507
807993;849182
806158;858224
817393;988981
886139;1419394
965536;1975614
839456;1115168
956522;1961827
825169;1029524
717732;131281
937106;1818979
768272;480156
928120;1749641
735724;294226
960321;1975158
726302;153813
740045;305309
941582;1856825
887732;1421633
807884;887952
805873;857197
905154;1539058
896657;1521152
861271;1259764
877635;1374709
849748;1231701
826786;1062403
974489;2036024
955031;1953096
943631;1899034
868049;1335522
723289;109759
914934;1670372
749474;340862
757973;455154
906041;1587830
984927;2147615
862480;1167708
723080;149582
776592;629042
717198;111478
888379;1508194
929228;1764884
886849;1419283
829268;1055952
857509;1271385
838384;1121103
709433;69061
861248;1259734
959819;1968889
912478;1662562
884759;1424165
879856;1397160
885531;1422758
739362;250018
951198;1944502
741221;212993
875339;1371900
735836;291012
836463;1106413
991466;2164072
794445;756819
962567;1974280
952398;1944908
900416;1532604
746472;218364
965820;2001940
889382;1425541
733034;200184
807246;878894
885146;1424671
936442;1786801
825830;1038319
809848;884523
944512;1870602
990343;2161146
961901;1975707
849294;1235025
763357;502383
915696;1672876
808217;888224
970327;2030498
942092;1891295
784111;712994
916893;1668046
769249;573056
828601;1056148
813436;930230
985763;2124005
933174;1792141
992368;2124879
943048;1866035
813299;903980
904070;1588308
933740;1792843
934820;1799788
899442;1539037
761331;474029
944086;1893506
727253;107015
860656;1258473
945716;1920076
970535;2025677
951093;1857314
881520;1405615
896204;1513413
701656;31251
947186;1925797
706996;67807
938450;1828285
740491;305694
870260;1344807
757644;489335
734309;247665
902161;1537344
894451;1431241
901691;1539476
865327;1325545
973330;2040916
924044;1731427
768400;523725
917654;1674548
947395;1925558
807616;862397
947603;1900126
861472;1138717
900627;1555654
883560;1458032
719692;131720
770249;597794
909940;1661435
755723;429162
794934;759213
875172;1363283
892132;1511166
904428;1589230
863280;1286292
790994;801511
742861;362217
972362;2002056
979657;2092396
749408;337240
832216;1064877
890897;1504558
728081;168286
989332;2146663
778606;635039
936431;1792368
794190;781275
842932;1161508
847448;1167035
962694;1972861
832352;1066615
735663;206052
994342;2112060
852927;1143904
724937;102167
740182;290629
776689;561174
